File Header:	
File Path:	Z:\Data\Zebrafish Misgeld Wehne 2013\03.24.14 mitoPAGFP + mitoTAGRFP\Fish2\trajectory5.txt
Date:	3/25/2014
Time:	6:04 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
-0.31933	-0.50986	-0.02649	76.00000	5767.00000	197600.00000	190200.00000	3.00000	1.00000	0.00000	0.00000
-0.31935	-0.51001	-0.02673	77.00000	5746.00000	206200.00000	202600.00000	3.00000	1.00000	0.00000	0.00000
-0.31942	-0.51004	-0.02673	78.00000	5729.00000	195400.00000	194400.00000	3.00000	1.00000	0.00000	0.00000
-0.31949	-0.51006	-0.02551	79.00000	5774.00000	187800.00000	198800.00000	3.00000	1.00000	0.00000	0.00000
-0.31942	-0.51004	-0.02637	80.00000	5762.00000	207200.00000	197600.00000	3.00000	1.00000	0.00000	0.00000
-0.31943	-0.51019	-0.02625	81.00000	5775.00000	201600.00000	202000.00000	3.00000	1.00000	0.00000	0.00000
-0.31949	-0.51015	-0.02502	82.00000	5768.00000	196600.00000	208000.00000	3.00000	1.00000	0.00000	0.00000
-0.31957	-0.51016	-0.02551	83.00000	5760.00000	201000.00000	196000.00000	3.00000	1.00000	0.00000	0.00000
-0.31971	-0.51021	-0.02502	84.00000	5714.00000	199600.00000	204200.00000	3.00000	1.00000	0.00000	0.00000
-0.31989	-0.51032	-0.02405	85.00000	5847.00000	196600.00000	205400.00000	3.00000	1.00000	0.00000	0.00000
-0.31998	-0.51045	-0.02478	86.00000	5924.00000	202800.00000	195000.00000	3.00000	1.00000	0.00000	0.00000
-0.32003	-0.51088	-0.02307	87.00000	5989.00000	198600.00000	215200.00000	3.00000	1.00000	0.00000	0.00000
-0.32021	-0.51120	-0.02295	88.00000	6150.00000	198000.00000	198800.00000	3.00000	1.00000	0.00000	0.00000
-0.32044	-0.51138	-0.02161	89.00000	5749.00000	192400.00000	204600.00000	3.00000	1.00000	0.00000	0.00000
-0.32054	-0.51158	-0.02295	90.00000	5782.00000	205400.00000	192000.00000	3.00000	1.00000	0.00000	0.00000
-0.32076	-0.51204	-0.02356	91.00000	5755.00000	203400.00000	196800.00000	3.00000	1.00000	0.00000	0.00000
-0.32105	-0.51237	-0.02356	92.00000	5753.00000	197000.00000	196600.00000	3.00000	1.00000	0.00000	0.00000
-0.32136	-0.51278	-0.02429	93.00000	5771.00000	191800.00000	184200.00000	3.00000	1.00000	0.00000	0.00000
-0.32156	-0.51300	-0.02246	94.00000	5778.00000	175800.00000	192600.00000	3.00000	1.00000	0.00000	0.00000
-0.32179	-0.51328	-0.02209	95.00000	5767.00000	194400.00000	197000.00000	3.00000	1.00000	0.00000	0.00000
-0.32203	-0.51356	-0.02124	96.00000	5757.00000	194800.00000	203200.00000	3.00000	1.00000	0.00000	0.00000
-0.32229	-0.51391	-0.02112	97.00000	5790.00000	202800.00000	204000.00000	3.00000	1.00000	0.00000	0.00000
-0.32257	-0.51434	-0.02161	98.00000	5754.00000	197200.00000	192200.00000	3.00000	1.00000	0.00000	0.00000
-0.32269	-0.51476	-0.02283	99.00000	5778.00000	194000.00000	182400.00000	3.00000	1.00000	0.00000	0.00000
-0.32288	-0.51508	-0.02332	100.00000	5764.00000	186800.00000	182200.00000	3.00000	1.00000	0.00000	0.00000
-0.32318	-0.51550	-0.02576	101.00000	5762.00000	193200.00000	170400.00000	3.00000	1.00000	0.00000	0.00000
-0.32346	-0.51583	-0.02515	102.00000	5742.00000	175800.00000	180800.00000	3.00000	1.00000	0.00000	0.00000
-0.32381	-0.51622	-0.02527	103.00000	5759.00000	185600.00000	184000.00000	3.00000	1.00000	0.00000	0.00000
-0.32405	-0.51675	-0.02429	104.00000	5749.00000	165400.00000	173200.00000	3.00000	1.00000	0.00000	0.00000
-0.32441	-0.51712	-0.02283	105.00000	5752.00000	167600.00000	180200.00000	3.00000	1.00000	0.00000	0.00000
-0.32470	-0.51754	-0.02393	106.00000	5749.00000	186000.00000	175800.00000	3.00000	1.00000	0.00000	0.00000
-0.32507	-0.51790	-0.02515	107.00000	5755.00000	181600.00000	170200.00000	3.00000	1.00000	0.00000	0.00000
-0.32518	-0.51833	-0.02527	108.00000	5772.00000	178200.00000	177000.00000	3.00000	1.00000	0.00000	0.00000
-0.32539	-0.51879	-0.02332	109.00000	5780.00000	163200.00000	179800.00000	3.00000	1.00000	0.00000	0.00000
-0.32563	-0.51916	-0.02307	110.00000	5731.00000	172600.00000	174200.00000	3.00000	1.00000	0.00000	0.00000
-0.32586	-0.51962	-0.02344	111.00000	5713.00000	182400.00000	178600.00000	3.00000	1.00000	0.00000	0.00000
-0.32619	-0.52011	-0.02258	112.00000	5742.00000	174200.00000	181400.00000	3.00000	1.00000	0.00000	0.00000
-0.32633	-0.52036	-0.02441	113.00000	5744.00000	185000.00000	168600.00000	3.00000	1.00000	0.00000	0.00000
-0.32681	-0.52070	-0.02490	114.00000	5629.00000	164600.00000	160600.00000	3.00000	1.00000	0.00000	0.00000
-0.32721	-0.52113	-0.02405	115.00000	5754.00000	172000.00000	179400.00000	3.00000	1.00000	0.00000	0.00000
-0.32746	-0.52158	-0.02454	116.00000	5734.00000	174600.00000	170000.00000	3.00000	1.00000	0.00000	0.00000
-0.32778	-0.52207	-0.02539	117.00000	5759.00000	166000.00000	158200.00000	3.00000	1.00000	0.00000	0.00000
-0.32816	-0.52252	-0.02563	118.00000	5758.00000	176200.00000	173400.00000	3.00000	1.00000	0.00000	0.00000
-0.32875	-0.52327	-0.02551	119.00000	5739.00000	167400.00000	168200.00000	3.00000	1.00000	0.00000	0.00000
-0.32914	-0.52397	-0.02454	120.00000	5768.00000	167600.00000	175400.00000	3.00000	1.00000	0.00000	0.00000
-0.32976	-0.52449	-0.02588	121.00000	5742.00000	183800.00000	171400.00000	3.00000	1.00000	0.00000	0.00000
-0.33017	-0.52491	-0.02527	122.00000	5772.00000	177000.00000	182400.00000	4.00000	1.00000	0.00000	0.00000
-0.33056	-0.52524	-0.02332	123.00000	5737.00000	171800.00000	189000.00000	4.00000	1.00000	0.00000	0.00000
-0.33088	-0.52573	-0.02209	124.00000	5746.00000	173600.00000	184200.00000	4.00000	1.00000	0.00000	0.00000
-0.33125	-0.52627	-0.02429	125.00000	5742.00000	186800.00000	167000.00000	4.00000	1.00000	0.00000	0.00000
-0.33177	-0.52690	-0.02490	126.00000	5736.00000	165600.00000	160400.00000	4.00000	1.00000	0.00000	0.00000
-0.33198	-0.52728	-0.02637	127.00000	5759.00000	182200.00000	168400.00000	4.00000	1.00000	0.00000	0.00000
-0.33236	-0.52782	-0.02673	128.00000	5748.00000	175800.00000	172000.00000	4.00000	1.00000	0.00000	0.00000
-0.33285	-0.52826	-0.02856	129.00000	5749.00000	180800.00000	164000.00000	4.00000	1.00000	0.00000	0.00000
-0.33323	-0.52861	-0.02869	130.00000	5743.00000	173800.00000	172000.00000	4.00000	1.00000	0.00000	0.00000
-0.33353	-0.52911	-0.02930	131.00000	5901.00000	175600.00000	170000.00000	4.00000	1.00000	0.00000	0.00000
-0.33388	-0.52949	-0.02844	132.00000	5978.00000	172200.00000	178800.00000	4.00000	1.00000	0.00000	0.00000
-0.33425	-0.52985	-0.02795	133.00000	6017.00000	169400.00000	172600.00000	4.00000	1.00000	0.00000	0.00000
-0.33473	-0.53018	-0.02698	134.00000	6109.00000	171600.00000	180000.00000	4.00000	1.00000	0.00000	0.00000
-0.33523	-0.53049	-0.02710	135.00000	5751.00000	168200.00000	166600.00000	4.00000	1.00000	0.00000	0.00000
-0.33567	-0.53088	-0.02625	136.00000	5821.00000	164400.00000	171200.00000	4.00000	1.00000	0.00000	0.00000
-0.33600	-0.53127	-0.02747	137.00000	5766.00000	170200.00000	159800.00000	4.00000	1.00000	0.00000	0.00000
-0.33630	-0.53169	-0.02734	138.00000	5779.00000	156800.00000	157600.00000	4.00000	1.00000	0.00000	0.00000
-0.33669	-0.53202	-0.02673	139.00000	5741.00000	170200.00000	175400.00000	4.00000	1.00000	0.00000	0.00000
-0.33715	-0.53250	-0.02625	140.00000	5769.00000	171400.00000	175200.00000	4.00000	1.00000	0.00000	0.00000
-0.33754	-0.53303	-0.02771	141.00000	5745.00000	181400.00000	167600.00000	4.00000	1.00000	0.00000	0.00000
-0.33787	-0.53343	-0.02686	142.00000	5771.00000	164200.00000	170800.00000	4.00000	1.00000	0.00000	0.00000
-0.33816	-0.53385	-0.02673	143.00000	5764.00000	168800.00000	169000.00000	4.00000	1.00000	0.00000	0.00000
-0.33840	-0.53421	-0.02649	144.00000	5733.00000	164000.00000	165600.00000	4.00000	1.00000	0.00000	0.00000
-0.33863	-0.53467	-0.02881	145.00000	5762.00000	170200.00000	151200.00000	4.00000	1.00000	0.00000	0.00000
