File Header:	
File Path:	C:\Documents and Settings\Orbit\Desktop\04.9.14 MitoTag + TagRFP\B6Fish2\trajectory2.txt
Date:	4/10/2014
Time:	7:42 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
-0.02597	-0.03775	-0.05737	116.00000	5698.00000	39000.00000	40000.00000	5.00000	1.00000	0.00000	0.00000
-0.02565	-0.03792	-0.05554	117.00000	5748.00000	37600.00000	41000.00000	5.00000	1.00000	0.00000	0.00000
-0.02572	-0.03821	-0.05359	118.00000	5761.00000	40400.00000	44400.00000	5.00000	1.00000	0.00000	0.00000
-0.02573	-0.03879	-0.05371	119.00000	5707.00000	43200.00000	42800.00000	5.00000	1.00000	0.00000	0.00000
-0.02577	-0.03923	-0.05383	120.00000	5750.00000	44800.00000	44400.00000	5.00000	1.00000	0.00000	0.00000
-0.02584	-0.03952	-0.05103	121.00000	5727.00000	43000.00000	49400.00000	5.00000	1.00000	0.00000	0.00000
-0.02587	-0.04010	-0.05090	122.00000	5757.00000	44600.00000	44800.00000	5.00000	1.00000	0.00000	0.00000
-0.02584	-0.04047	-0.05127	123.00000	5758.00000	43400.00000	42400.00000	5.00000	1.00000	0.00000	0.00000
-0.02573	-0.04057	-0.04932	124.00000	5739.00000	39200.00000	43000.00000	5.00000	1.00000	0.00000	0.00000
-0.02564	-0.04100	-0.04492	125.00000	5774.00000	37000.00000	46000.00000	5.00000	1.00000	0.00000	0.00000
-0.02584	-0.04131	-0.04297	126.00000	5756.00000	40800.00000	44800.00000	5.00000	1.00000	0.00000	0.00000
-0.02559	-0.04176	-0.04443	127.00000	5768.00000	47000.00000	43600.00000	5.00000	1.00000	0.00000	0.00000
-0.02548	-0.04203	-0.04932	128.00000	5753.00000	53200.00000	41600.00000	6.00000	1.00000	0.00000	0.00000
-0.02536	-0.04253	-0.05103	129.00000	5761.00000	47200.00000	43200.00000	6.00000	1.00000	0.00000	0.00000
-0.02508	-0.04277	-0.05042	130.00000	5721.00000	42000.00000	43200.00000	6.00000	1.00000	0.00000	0.00000
-0.02509	-0.04299	-0.05286	131.00000	5741.00000	46000.00000	40600.00000	6.00000	1.00000	0.00000	0.00000
-0.02519	-0.04327	-0.05237	132.00000	5770.00000	43200.00000	44200.00000	6.00000	1.00000	0.00000	0.00000
-0.02529	-0.04354	-0.05225	133.00000	5749.00000	43200.00000	43400.00000	6.00000	1.00000	0.00000	0.00000
-0.02540	-0.04327	-0.05066	134.00000	5748.00000	39800.00000	43000.00000	6.00000	1.00000	0.00000	0.00000
-0.02592	-0.04326	-0.05078	135.00000	5778.00000	45200.00000	44800.00000	6.00000	1.00000	0.00000	0.00000
-0.02592	-0.04289	-0.05005	136.00000	5913.00000	44800.00000	46200.00000	6.00000	1.00000	0.00000	0.00000
-0.02613	-0.04293	-0.04883	137.00000	6002.00000	39400.00000	41800.00000	6.00000	1.00000	0.00000	0.00000
-0.02640	-0.04281	-0.04980	138.00000	6023.00000	39600.00000	37600.00000	6.00000	1.00000	0.00000	0.00000
-0.02638	-0.04303	-0.04810	139.00000	6133.00000	43200.00000	47000.00000	6.00000	1.00000	0.00000	0.00000
-0.02663	-0.04317	-0.04639	140.00000	5759.00000	40400.00000	43800.00000	6.00000	1.00000	0.00000	0.00000
-0.02650	-0.04335	-0.04700	141.00000	5779.00000	39200.00000	38000.00000	6.00000	1.00000	0.00000	0.00000
-0.02654	-0.04364	-0.05176	142.00000	5783.00000	46200.00000	36200.00000	6.00000	1.00000	0.00000	0.00000
-0.02641	-0.04372	-0.05566	143.00000	5758.00000	46400.00000	38000.00000	6.00000	1.00000	0.00000	0.00000
-0.02671	-0.04372	-0.05249	144.00000	5742.00000	40400.00000	47200.00000	6.00000	1.00000	0.00000	0.00000
-0.02688	-0.04420	-0.05005	145.00000	5777.00000	41200.00000	46400.00000	6.00000	1.00000	0.00000	0.00000
-0.02715	-0.04432	-0.04797	146.00000	5768.00000	42200.00000	46800.00000	6.00000	1.00000	0.00000	0.00000
-0.02717	-0.04454	-0.04553	147.00000	5754.00000	38800.00000	43800.00000	6.00000	1.00000	0.00000	0.00000
-0.02695	-0.04425	-0.04956	148.00000	5753.00000	48400.00000	39400.00000	6.00000	1.00000	0.00000	0.00000
-0.02690	-0.04430	-0.04810	149.00000	5752.00000	39600.00000	42400.00000	6.00000	1.00000	0.00000	0.00000
